cell_id,services_within_walking,nearest_distance_km,avg_distance_top3_km,density_per_km2,center_lat,center_lng,competition_gap,accessibility_gap,viability,opportunity_score
17,2,0.3272095797175925,0.8112562704008554,0.6366197723675814,45.395,9.174185343541952,0.9856115107913668,0.1090698599058642,1.0,6.378725482788925
18,2,0.5625809661261931,1.0748753483334674,0.6366197723675814,45.395,9.180608010809124,0.9856115107913668,0.187526988708731,1.0,6.692553998000392
19,0,1.0157767810579352,1.4561059098814324,0.0,45.395,9.1870306780763,1.0,0.338592260352645,0.5,6.35436904141058
20,0,1.5009934979769908,1.881607218668828,0.0,45.395,9.193453345343473,1.0,0.5003311659923303,0.5,7.001324663969322
22,0,2.49258121840361,2.798673964363131,0.0,45.395,9.20629867987782,1.0,0.8308604061345365,0.5,8.323441624538146
51,2,0.6719602727647969,0.8932518381471916,0.6366197723675814,45.399504504504506,9.174185343541952,0.9856115107913668,0.2239867575882656,1.0,6.838393073518531
52,1,0.944381044527939,1.0879116328517675,0.3183098861837907,45.399504504504506,9.180608010809124,0.9928057553956836,0.314793681509313,1.0,7.230397747619985
53,0,1.2677159989972038,1.4313890802260965,0.0,45.399504504504506,9.1870306780763,1.0,0.4225719996657346,0.5,6.690287998662939
54,0,1.6817210968211478,1.8474974403194695,0.0,45.399504504504506,9.193453345343473,1.0,0.5605736989403826,0.5,7.242294795761531
55,0,2.134268382753367,2.298401520761979,0.0,45.399504504504506,9.199876012610646,1.0,0.7114227942511223,0.5,7.845691177004489
56,0,2.605350435067451,2.724419572238992,0.0,45.399504504504506,9.20629867987782,1.0,0.8684501450224836,0.5,8.473800580089936
57,0,2.930458756576454,3.063129297949996,0.0,45.399504504504506,9.212721347144994,1.0,0.9768195855254848,0.5,8.90727834210194
83,0,1.175463458354448,1.379836672618942,0.0,45.40400900900901,9.161340009007604,1.0,0.3918211527848159,0.5,6.5672846111392635
84,1,0.8895035846499053,1.1159417665963882,0.3183098861837907,45.40400900900901,9.167762676274778,0.9928057553956836,0.2965011948833018,1.0,7.157227801115942
85,1,0.6826759405923379,1.03840922624673,0.3183098861837907,45.40400900900901,9.174185343541952,0.9928057553956836,0.2275586468641126,1.0,6.8814576090391855
86,1,0.8040577476712987,1.1955826033440966,0.3183098861837907,45.40400900900901,9.180608010809124,0.9928057553956836,0.2680192492237662,1.0,7.043300018477798
87,0,1.1543846374297757,1.4902344612859952,0.0,45.40400900900901,9.1870306780763,1.0,0.3847948791432585,0.5,6.539179516573034
88,0,1.5888145027415326,1.8223147861626947,0.0,45.40400900900901,9.193453345343473,1.0,0.5296048342471775,0.5,7.11841933698871
89,0,2.054675583386105,2.215311407863514,0.0,45.40400900900901,9.199876012610646,1.0,0.6848918611287016,0.5,7.739567444514806
90,0,2.356356393127034,2.49563981298949,0.0,45.40400900900901,9.20629867987782,1.0,0.7854521310423447,0.5,8.14180852416938
91,0,2.446295058626797,2.810826604448536,0.0,45.40400900900901,9.212721347144994,1.0,0.8154316862089322,0.5,8.261726744835729
117,0,1.0921669087715922,1.4510915244377325,0.0,45.40851351351351,9.161340009007604,1.0,0.3640556362571974,0.5,6.4562225450287904
118,1,0.6017406345554182,1.0775017540389964,0.3183098861837907,45.40851351351351,9.167762676274778,0.9928057553956836,0.2005802115184727,1.0,6.773543867656626
119,1,0.1922171876452145,0.8216758551583467,0.3183098861837907,45.40851351351351,9.174185343541952,0.9928057553956836,0.0640723958817381,1.0,6.227512605109688
120,1,0.4662569318941234,0.9022259524949048,0.3183098861837907,45.40851351351351,9.180608010809124,0.9928057553956836,0.1554189772980411,1.0,6.5928989307749
121,1,0.9504925186779224,1.1812214655755426,0.3183098861837907,45.40851351351351,9.1870306780763,0.9928057553956836,0.3168308395593074,1.0,7.238546379819963
122,0,1.44743529991119,1.5602345203366108,0.0,45.40851351351351,9.193453345343473,1.0,0.48247843330373,0.5,6.92991373321492
123,0,1.877239083444488,1.9061993387672012,0.0,45.40851351351351,9.199876012610646,1.0,0.6257463611481627,0.5,7.502985444592651
124,0,1.8575462345988183,2.1933940961139364,0.0,45.40851351351351,9.20629867987782,1.0,0.6191820781996061,0.5,7.476728312798425
125,0,1.9703775638196377,2.4140077913596008,0.0,45.40851351351351,9.212721347144994,1.0,0.6567925212732125,0.5,7.627170085092851
126,0,2.195394216231922,2.641835063296225,0.0,45.40851351351351,9.219144014412167,1.0,0.7317980720773073,0.5,7.92719228830923
127,0,2.502515148740003,2.8477598303960554,0.0,45.40851351351351,9.22556668167934,1.0,0.8341717162466676,0.5,8.336686864986671
128,0,2.865460983827537,3.0218716896624325,0.0,45.40851351351351,9.231989348946517,1.0,0.9551536612758456,0.5,8.820614645103383
151,0,1.1246765959244276,1.2699223582492614,0.0,45.413018018018015,9.161340009007604,1.0,0.3748921986414759,0.5,6.499568794565903
152,3,0.6589588092905988,0.8372524573087747,0.954929658551372,45.413018018018015,9.167762676274778,0.9784172661870504,0.2196529364301996,1.0,6.792280810469
153,4,0.3303153233510273,0.5418574197301448,1.2732395447351628,45.413018018018015,9.174185343541952,0.9712230215827338,0.1101051077836757,0.9,6.125312517465638
154,4,0.5380910229569957,0.6034307911795114,1.2732395447351628,45.413018018018015,9.180608010809124,0.9712230215827338,0.1793636743189985,0.9,6.40234678360693
155,2,0.800638390829651,0.935448347122566,0.6366197723675814,45.413018018018015,9.1870306780763,0.9856115107913668,0.2668794636098837,1.0,7.009963897605003
156,0,1.201167553701718,1.3747508866859135,0.0,45.413018018018015,9.193453345343473,1.0,0.4003891845672394,0.5,6.6015567382689575
