cell_id,services_within_walking,nearest_distance_km,avg_distance_top3_km,density_per_km2,center_lat,center_lng,competition_gap,accessibility_gap,viability,opportunity_score
0,0,5.855663149744476,5.928718427261362,0.0,45.395,9.065,1.0,1.0,0.5,9.0
1,0,5.506280112372506,5.61108286256443,0.0,45.395,9.071422667267173,1.0,1.0,0.5,9.0
2,0,5.108426541302091,5.260419327371845,0.0,45.395,9.077845334534347,1.0,1.0,0.5,9.0
3,0,4.730593016735305,4.935774480749694,0.0,45.395,9.08426800180152,1.0,1.0,0.5,9.0
4,0,4.377966010136271,4.6425019399996925,0.0,45.395,9.090690669068694,1.0,1.0,0.5,9.0
5,0,4.057123369593633,4.386787732315182,0.0,45.395,9.097113336335868,1.0,1.0,0.5,9.0
6,0,3.7761754802746723,4.175464049968675,0.0,45.395,9.103536003603041,1.0,1.0,0.5,9.0
7,0,3.544621286556593,4.015572923861971,0.0,45.395,9.109958670870215,1.0,1.0,0.5,9.0
8,0,3.3726497696541333,3.9136228782524594,0.0,45.395,9.116381338137389,1.0,1.0,0.5,9.0
9,0,3.2696758977485696,3.669545495839333,0.0,45.395,9.122804005404562,1.0,1.0,0.5,9.0
10,0,3.242280384572976,3.3254950059721,0.0,45.395,9.129226672671736,1.0,1.0,0.5,9.0
11,0,2.8649105997884745,2.909595863466253,0.0,45.395,9.13564933993891,1.0,0.9549701999294915,0.5,8.819880799717966
12,0,2.363023904654942,2.407858257845896,0.0,45.395,9.142072007206083,1.0,0.7876746348849807,0.5,8.150698539539924
13,0,1.8616889415848916,1.906737387942257,0.0,45.395,9.148494674473257,1.0,0.6205629805282972,0.5,7.482251922113189
14,0,1.3615153256636672,1.4068893802465503,0.0,45.395,9.15491734174043,1.0,0.4538384418878891,0.5,6.8153537675515565
15,2,0.8645211302412451,0.9104055761122809,0.6366197723675814,45.395,9.161340009007604,0.9805825242718447,0.28817371008041504,1.0,7.075024937409038
16,4,0.3832807458179642,0.429255287200539,1.2732395447351628,45.395,9.167762676274778,0.9611650485436893,0.12776024860598806,0.9,6.1557011885987105
17,4,0.21170509704799917,0.22295095769732254,1.2732395447351628,45.395,9.174185343541952,0.9611650485436893,0.07056836568266639,0.9,5.926933656905423
18,4,0.5690771687558708,0.6435266528964103,1.2732395447351628,45.395,9.180608010809125,0.9611650485436893,0.18969238958529025,0.9,6.403429752515919
19,0,1.0529688129951134,1.1342685941875519,0.0,45.395,9.1870306780763,1.0,0.35098960433170445,0.5,6.403958417326818
20,0,1.5490327738771175,1.6325439551174767,0.0,45.395,9.193453345343473,1.0,0.5163442579590392,0.5,7.065377031836157
21,0,2.048444887223109,2.1261439572973555,0.0,45.395,9.199876012610646,1.0,0.682814962407703,0.5,7.7312598496308125
22,0,2.2324140553485394,2.474922281838818,0.0,45.395,9.20629867987782,1.0,0.7441380184495131,0.5,7.976552073798052
23,0,1.8556224706157398,2.5665610096744023,0.0,45.395,9.212721347144994,1.0,0.61854082353858,0.5,7.47416329415432
24,0,1.5520106299143401,2.4137772256403807,0.0,45.395,9.219144014412167,1.0,0.5173368766381133,0.5,7.069347506552454
25,0,1.3710868852288243,2.3427906775882206,0.0,45.395,9.225566681679341,1.0,0.45702896174294144,0.5,6.828115846971766
26,0,1.3626303648701172,2.3765499300057282,0.0,45.395,9.231989348946515,1.0,0.45421012162337243,0.5,6.81684048649349
27,0,1.5295044258733643,2.50690805492418,0.0,45.395,9.238412016213688,1.0,0.5098348086244547,0.5,7.0393392344978185
28,0,1.8242110832569463,2.5892709613907288,0.0,45.395,9.244834683480862,1.0,0.6080703610856487,0.5,7.432281444342595
29,0,2.1958707538252193,2.7551674785617126,0.0,45.395,9.251257350748036,1.0,0.7319569179417398,0.5,7.927827671766959
30,0,2.611836643612566,2.9883317633196427,0.0,45.395,9.25768001801521,1.0,0.870612214537522,0.5,8.482448858150088
31,0,2.966636395393676,3.2749025424475047,0.0,45.395,9.264102685282383,1.0,0.9888787984645586,0.5,8.955515193858234
32,0,3.317136931535593,3.56979660625486,0.0,45.395,9.270525352549557,1.0,1.0,0.5,9.0
33,0,3.702908435439943,3.8885413646453215,0.0,45.395,9.27694801981673,1.0,1.0,0.5,9.0
34,0,5.35701031805689,5.564390428174451,0.0,45.399504504504506,9.065,1.0,1.0,0.5,9.0
35,0,5.227108593564158,5.279265802630152,0.0,45.399504504504506,9.071422667267173,1.0,1.0,0.5,9.0
36,0,4.806235624059769,4.905224802229978,0.0,45.399504504504506,9.077845334534347,1.0,1.0,0.5,9.0
37,0,4.402577067413885,4.55565933075739,0.0,45.399504504504506,9.08426800180152,1.0,1.0,0.5,9.0
38,0,4.021320200407784,4.236474901152767,0.0,45.399504504504506,9.090690669068694,1.0,1.0,0.5,9.0
39,0,3.669454299144034,3.9548396335540326,0.0,45.399504504504506,9.097113336335868,1.0,1.0,0.5,9.0
40,0,3.3562361284140017,3.719106418316809,0.0,45.399504504504506,9.103536003603041,1.0,1.0,0.5,9.0
41,0,3.093427622674192,3.53838991656505,0.0,45.399504504504506,9.109958670870215,1.0,1.0,0.5,9.0
42,0,2.8947910780348898,3.4216265763768017,0.0,45.399504504504506,9.116381338137389,1.0,0.9649303593449633,0.5,8.859721437379854
43,0,2.7741455880117023,3.3760573841964554,0.0,45.399504504504506,9.122804005404562,1.0,0.9247151960039007,0.5,8.698860784015602
44,0,2.7418058893957142,3.1669433657226107,0.0,45.399504504504506,9.129226672671736,1.0,0.9139352964652381,0.5,8.655741185860952
45,0,2.800832512223924,2.8532966267510296,0.0,45.399504504504506,9.13564933993891,1.0,0.9336108374079747,0.5,8.7344433496319
46,0,2.380769441011501,2.4033068549648418,0.0,45.399504504504506,9.142072007206083,1.0,0.7935898136705003,0.5,8.174359254682
47,0,1.884206768004756,1.9047205571110402,0.0,45.399504504504506,9.148494674473257,1.0,0.628068922668252,0.5,7.512275690673008
48,0,1.3921930525540431,1.409222455685609,0.0,45.399504504504506,9.15491734174043,1.0,0.46406435085134773,0.5,6.856257403405391
49,3,0.9121196163202065,0.9218290887545505,0.954929658551372,45.399504504504506,9.161340009007604,0.970873786407767,0.3040398721067355,1.0,7.099654634058011
