cell_id,services_within_walking,nearest_distance_km,avg_distance_top3_km,density_per_km2,center_lat,center_lng,competition_gap,accessibility_gap,viability,opportunity_score
17,6,0.3059542190512193,0.3548289791845386,1.909859317102744,45.395,9.174185343541952,0.9583333333333334,0.1019847396837397,0.7,5.641272292068292
18,8,0.3960607028645535,0.4027958536889751,2.5464790894703255,45.395,9.180608010809124,0.9444444444444444,0.1320202342881845,0.5,5.305858714930515
19,7,0.4298305975338404,0.5517984801790368,2.228169203286535,45.395,9.1870306780763,0.9513888888888888,0.1432768658446135,0.6,5.578663018934009
20,2,0.5023316378513201,0.7587573013922876,0.6366197723675814,45.395,9.193453345343473,0.9861111111111112,0.1674438792837733,1.0,6.614219961579538
22,1,0.3272477278981467,0.9212070137987988,0.3183098861837907,45.395,9.20629867987782,0.9930555555555556,0.1090825759660489,1.0,6.408552526086418
51,7,0.6158405590882765,0.7476523260347062,2.228169203286535,45.399504504504506,9.174185343541952,0.9513888888888888,0.2052801863627588,0.6,5.82667630100659
52,6,0.8459521189893887,0.8593601707222528,1.909859317102744,45.399504504504506,9.180608010809124,0.9583333333333334,0.2819840396631295,0.7,6.361269491985851
53,2,0.9085230863792356,0.972770535066062,0.6366197723675814,45.399504504504506,9.1870306780763,0.9861111111111112,0.3028410287930785,1.0,7.155808559616759
54,2,0.9449175342132256,1.0577319024214291,0.6366197723675814,45.399504504504506,9.193453345343473,0.9861111111111112,0.3149725114044086,1.0,7.204334490062079
55,1,0.8539917865208232,1.0231009449318809,0.3183098861837907,45.399504504504506,9.199876012610646,0.9930555555555556,0.2846639288402744,1.0,7.11087793758332
56,2,0.5665798683769827,0.9409915712088458,0.6366197723675814,45.399504504504506,9.20629867987782,0.9861111111111112,0.1888599561256609,1.0,6.699884268947089
57,2,0.6096928327479467,1.0959895415966334,0.6366197723675814,45.399504504504506,9.212721347144994,0.9861111111111112,0.2032309442493155,1.0,6.757368221441707
83,1,0.8684539021653348,1.4472845622809387,0.3183098861837907,45.40400900900901,9.161340009007604,0.9930555555555556,0.2894846340551116,1.0,7.13016075844267
84,1,0.3732381841212423,1.0932547151102483,0.3183098861837907,45.40400900900901,9.167762676274778,0.9930555555555556,0.1244127280404141,1.0,6.469873134383879
85,1,0.1734373345029038,0.930551389143954,0.3183098861837907,45.40400900900901,9.174185343541952,0.9930555555555556,0.0578124448343012,1.0,6.203472001559428
86,1,0.6530953082235604,1.1087768726089808,0.3183098861837907,45.40400900900901,9.180608010809124,0.9930555555555556,0.2176984360745201,1.0,6.843015966520303
87,0,1.15267760342231,1.3194346550386753,0.0,45.40400900900901,9.1870306780763,1.0,0.3842258678074366,0.5,6.536903471229747
88,0,1.1610584276692235,1.3382957830049167,0.0,45.40400900900901,9.193453345343473,1.0,0.3870194758897412,0.5,6.548077903558966
89,1,0.6588750697283031,1.2102014623707722,0.3183098861837907,45.40400900900901,9.199876012610646,0.9930555555555556,0.2196250232427677,1.0,6.850722315193294
90,1,0.160809132584888,1.069091041564915,0.3183098861837907,45.40400900900901,9.20629867987782,0.9930555555555556,0.0536030441949626,1.0,6.186634399002074
91,1,0.3511215372242919,1.2478511293174372,0.3183098861837907,45.40400900900901,9.212721347144994,0.9930555555555556,0.1170405124080973,1.0,6.440384271854612
117,1,0.9519635356000952,1.6660417142610224,0.3183098861837907,45.40851351351351,9.161340009007604,0.9930555555555556,0.3173211785333651,1.0,7.241506936355684
118,1,0.539794408742955,1.4339590792011674,0.3183098861837907,45.40851351351351,9.167762676274778,0.9930555555555556,0.179931469580985,1.0,6.691948100546163
119,1,0.4268025904521806,1.3472337547235569,0.3183098861837907,45.40851351351351,9.174185343541952,0.9930555555555556,0.1422675301507268,1.0,6.54129234282513
120,1,0.7606457232698257,1.4710505794151387,0.3183098861837907,45.40851351351351,9.180608010809124,0.9930555555555556,0.2535485744232752,1.0,6.986416519915323
121,0,1.2168165007590943,1.6137850291561353,0.0,45.40851351351351,9.1870306780763,1.0,0.4056055002530314,0.5,6.622422001012126
122,0,1.2466184232492137,1.621288905404926,0.0,45.40851351351351,9.193453345343473,1.0,0.4155394744164045,0.5,6.662157897665618
123,1,0.8001186237566638,1.547846773104764,0.3183098861837907,45.40851351351351,9.199876012610646,0.9930555555555556,0.2667062079188879,1.0,7.039047053897773
124,1,0.4816279447945677,1.4677510551311694,0.3183098861837907,45.40851351351351,9.20629867987782,0.9930555555555556,0.1605426482648559,1.0,6.614392815281647
125,1,0.5739202829318567,1.4995183657675617,0.3183098861837907,45.40851351351351,9.212721347144994,0.9930555555555556,0.1913067609772855,1.0,6.737449266131366
126,1,0.9656328770931544,1.5214551101496667,0.3183098861837907,45.40851351351351,9.219144014412167,0.9930555555555556,0.3218776256977181,1.0,7.2597327250130945
127,0,1.428689105387283,1.6179932048545738,0.0,45.40851351351351,9.22556668167934,1.0,0.476229701795761,0.5,6.904918807183043
128,0,1.0822462981012373,1.7707192889137613,0.0,45.40851351351351,9.231989348946517,1.0,0.3607487660337458,0.5,6.442995064134983
151,0,1.248806302651553,1.494362558182342,0.0,45.413018018018015,9.161340009007604,1.0,0.4162687675505176,0.5,6.665075070202072
152,1,0.9719616676593744,1.3071492552319155,0.3183098861837907,45.413018018018015,9.167762676274778,0.9930555555555556,0.3239872225531248,1.0,7.268171112434723
153,1,0.9140572257551984,1.3013861508274625,0.3183098861837907,45.413018018018015,9.174185343541952,0.9930555555555556,0.3046857419183995,1.0,7.190965189895822
